"","Species","Region","Country","Origin"
"4904","Lythrum salicaria","europe","Ireland","Unknown"
"4905","Lythrum salicaria","europe","Switzerland","Unknown"
"4906","Lythrum salicaria","europe","Netherlands","Unknown"
"4907","Lythrum salicaria","europe","Spain","Unknown"
"4908","Lythrum salicaria","europe","Hungary","Unknown"
"4909","Lythrum salicaria","europe","Iceland","Unknown"
"4910","Lythrum salicaria","europe","Italy","Unknown"
"4911","Lythrum salicaria","europe","Jugoslavia","Unknown"
"4912","Lythrum salicaria","europe","Portugal","Unknown"
"4913","Lythrum salicaria","europe","Norway","Unknown"
"4914","Lythrum salicaria","europe","Poland","Unknown"
"4915","Lythrum salicaria","europe","Romania","Unknown"
"4916","Lythrum salicaria","europe","USSR","Unknown"
"4917","Lythrum salicaria","europe","Sardegna","Unknown"
"4918","Lythrum salicaria","europe","Svalbard","Unknown"
"4919","Lythrum salicaria","europe","Sicilia","Unknown"
"4920","Lythrum salicaria","europe","Sweden","Unknown"
"4921","Lythrum salicaria","europe","Turkey","Unknown"
"4922","Lythrum salicaria","europe","USSR_Northern_Division","Unknown"
"4923","Lythrum salicaria","europe","USSR_Baltic_Division","Unknown"
"4924","Lythrum salicaria","europe","USSR_Central_Division","Unknown"
"4925","Lythrum salicaria","europe","USSR_South_western","Unknown"
"4926","Lythrum salicaria","europe","USSR_Krym","Unknown"
"4927","Lythrum salicaria","europe","USSRSouth_eastern_Division","Unknown"
"4928","Macropiper excelsum","america","Continental US","Unknown"
"4929","Macropiper excelsum","america","Alaska","Unknown"
"4930","Macropiper excelsum","america","Canada","Unknown"
"4931","Macropiper excelsum","america","Caribbean Territories","Unknown"
"4932","Macropiper excelsum","america","Central Pacific Territories","Unknown"
"4933","Macropiper excelsum","america","Hawaii","Unknown"
"4934","Macropiper excelsum","america","Mexico","Unknown"
"4935","Macropiper excelsum","europe","Albania","Unknown"
"4936","Macropiper excelsum","europe","Austria","Unknown"
"4937","Macropiper excelsum","europe","Azores","Unknown"
"4938","Macropiper excelsum","europe","Belgium","Unknown"
"4939","Macropiper excelsum","europe","Islas_Baleares","Unknown"
"4940","Macropiper excelsum","europe","Britain","Unknown"
"4941","Macropiper excelsum","europe","Bulgaria","Unknown"
"4942","Macropiper excelsum","europe","Corse","Unknown"
"4943","Macropiper excelsum","europe","Kriti","Unknown"
"4944","Macropiper excelsum","europe","Czechoslovakia","Unknown"
"4945","Macropiper excelsum","europe","Denmark","Unknown"
"4946","Macropiper excelsum","europe","Faroer","Unknown"
"4947","Macropiper excelsum","europe","Finland","Unknown"
"4948","Macropiper excelsum","europe","France","Unknown"
"4949","Macropiper excelsum","europe","Germany","Unknown"
"4950","Macropiper excelsum","europe","Greece","Unknown"
"4951","Macropiper excelsum","europe","Ireland","Unknown"
"4952","Macropiper excelsum","europe","Switzerland","Unknown"
"4953","Macropiper excelsum","europe","Netherlands","Unknown"
"4954","Macropiper excelsum","europe","Spain","Unknown"
"4955","Macropiper excelsum","europe","Hungary","Unknown"
"4956","Macropiper excelsum","europe","Iceland","Unknown"
"4957","Macropiper excelsum","europe","Italy","Unknown"
"4958","Macropiper excelsum","europe","Jugoslavia","Unknown"
"4959","Macropiper excelsum","europe","Portugal","Unknown"
"4960","Macropiper excelsum","europe","Norway","Unknown"
"4961","Macropiper excelsum","europe","Poland","Unknown"
"4962","Macropiper excelsum","europe","Romania","Unknown"
"4963","Macropiper excelsum","europe","USSR","Unknown"
"4964","Macropiper excelsum","europe","Sardegna","Unknown"
"4965","Macropiper excelsum","europe","Svalbard","Unknown"
"4966","Macropiper excelsum","europe","Sicilia","Unknown"
"4967","Macropiper excelsum","europe","Sweden","Unknown"
"4968","Macropiper excelsum","europe","Turkey","Unknown"
"4969","Macropiper excelsum","europe","USSR_Northern_Division","Unknown"
"4970","Macropiper excelsum","europe","USSR_Baltic_Division","Unknown"
"4971","Macropiper excelsum","europe","USSR_Central_Division","Unknown"
"4972","Macropiper excelsum","europe","USSR_South_western","Unknown"
"4973","Macropiper excelsum","europe","USSR_Krym","Unknown"
"4974","Macropiper excelsum","europe","USSRSouth_eastern_Division","Unknown"
"4975","Maianthemum canadense","america","Continental US","Unknown"
"4976","Maianthemum canadense","america","Alaska","Unknown"
"4977","Maianthemum canadense","america","Canada","Unknown"
"4978","Maianthemum canadense","america","Caribbean Territories","Unknown"
"4979","Maianthemum canadense","america","Central Pacific Territories","Unknown"
"4980","Maianthemum canadense","america","Hawaii","Unknown"
"4981","Maianthemum canadense","america","Mexico","Unknown"
"4982","Maianthemum canadense","europe","Albania","Unknown"
"4983","Maianthemum canadense","europe","Austria","Unknown"
"4984","Maianthemum canadense","europe","Azores","Unknown"
"4985","Maianthemum canadense","europe","Belgium","Unknown"
"4986","Maianthemum canadense","europe","Islas_Baleares","Unknown"
"4987","Maianthemum canadense","europe","Britain","Unknown"
"4988","Maianthemum canadense","europe","Bulgaria","Unknown"
"4989","Maianthemum canadense","europe","Corse","Unknown"
"4990","Maianthemum canadense","europe","Kriti","Unknown"
"4991","Maianthemum canadense","europe","Czechoslovakia","Unknown"
"4992","Maianthemum canadense","europe","Denmark","Unknown"
"4993","Maianthemum canadense","europe","Faroer","Unknown"
"4994","Maianthemum canadense","europe","Finland","Unknown"
"4995","Maianthemum canadense","europe","France","Unknown"
"4996","Maianthemum canadense","europe","Germany","Unknown"
"4997","Maianthemum canadense","europe","Greece","Unknown"
"4998","Maianthemum canadense","europe","Ireland","Unknown"
"4999","Maianthemum canadense","europe","Switzerland","Unknown"
"5000","Maianthemum canadense","europe","Netherlands","Unknown"
"5001","Maianthemum canadense","europe","Spain","Unknown"
"5002","Maianthemum canadense","europe","Hungary","Unknown"
"5003","Maianthemum canadense","europe","Iceland","Unknown"
"5004","Maianthemum canadense","europe","Italy","Unknown"
"5005","Maianthemum canadense","europe","Jugoslavia","Unknown"
"5006","Maianthemum canadense","europe","Portugal","Unknown"
"5007","Maianthemum canadense","europe","Norway","Unknown"
"5008","Maianthemum canadense","europe","Poland","Unknown"
"5009","Maianthemum canadense","europe","Romania","Unknown"
"5010","Maianthemum canadense","europe","USSR","Unknown"
"5011","Maianthemum canadense","europe","Sardegna","Unknown"
"5012","Maianthemum canadense","europe","Svalbard","Unknown"
"5013","Maianthemum canadense","europe","Sicilia","Unknown"
"5014","Maianthemum canadense","europe","Sweden","Unknown"
"5015","Maianthemum canadense","europe","Turkey","Unknown"
"5016","Maianthemum canadense","europe","USSR_Northern_Division","Unknown"
"5017","Maianthemum canadense","europe","USSR_Baltic_Division","Unknown"
"5018","Maianthemum canadense","europe","USSR_Central_Division","Unknown"
"5019","Maianthemum canadense","europe","USSR_South_western","Unknown"
"5020","Maianthemum canadense","europe","USSR_Krym","Unknown"
"5021","Maianthemum canadense","europe","USSRSouth_eastern_Division","Unknown"
"5022","Melaleuca quinquenervia","america","Continental US","Unknown"
"5023","Melaleuca quinquenervia","america","Alaska","Unknown"
"5024","Melaleuca quinquenervia","america","Canada","Unknown"
"5025","Melaleuca quinquenervia","america","Caribbean Territories","Unknown"
"5026","Melaleuca quinquenervia","america","Central Pacific Territories","Unknown"
"5027","Melaleuca quinquenervia","america","Hawaii","Unknown"
"5028","Melaleuca quinquenervia","america","Mexico","Unknown"
"5029","Melaleuca quinquenervia","europe","Albania","Unknown"
"5030","Melaleuca quinquenervia","europe","Austria","Unknown"
"5031","Melaleuca quinquenervia","europe","Azores","Unknown"
"5032","Melaleuca quinquenervia","europe","Belgium","Unknown"
"5033","Melaleuca quinquenervia","europe","Islas_Baleares","Unknown"
"5034","Melaleuca quinquenervia","europe","Britain","Unknown"
"5035","Melaleuca quinquenervia","europe","Bulgaria","Unknown"
"5036","Melaleuca quinquenervia","europe","Corse","Unknown"
"5037","Melaleuca quinquenervia","europe","Kriti","Unknown"
"5038","Melaleuca quinquenervia","europe","Czechoslovakia","Unknown"
"5039","Melaleuca quinquenervia","europe","Denmark","Unknown"
"5040","Melaleuca quinquenervia","europe","Faroer","Unknown"
"5041","Melaleuca quinquenervia","europe","Finland","Unknown"
"5042","Melaleuca quinquenervia","europe","France","Unknown"
"5043","Melaleuca quinquenervia","europe","Germany","Unknown"
"5044","Melaleuca quinquenervia","europe","Greece","Unknown"
"5045","Melaleuca quinquenervia","europe","Ireland","Unknown"
"5046","Melaleuca quinquenervia","europe","Switzerland","Unknown"
"5047","Melaleuca quinquenervia","europe","Netherlands","Unknown"
"5048","Melaleuca quinquenervia","europe","Spain","Unknown"
"5049","Melaleuca quinquenervia","europe","Hungary","Unknown"
"5050","Melaleuca quinquenervia","europe","Iceland","Unknown"
"5051","Melaleuca quinquenervia","europe","Italy","Unknown"
"5052","Melaleuca quinquenervia","europe","Jugoslavia","Unknown"
"5053","Melaleuca quinquenervia","europe","Portugal","Unknown"
"5054","Melaleuca quinquenervia","europe","Norway","Unknown"
"5055","Melaleuca quinquenervia","europe","Poland","Unknown"
"5056","Melaleuca quinquenervia","europe","Romania","Unknown"
"5057","Melaleuca quinquenervia","europe","USSR","Unknown"
"5058","Melaleuca quinquenervia","europe","Sardegna","Unknown"
"5059","Melaleuca quinquenervia","europe","Svalbard","Unknown"
"5060","Melaleuca quinquenervia","europe","Sicilia","Unknown"
"5061","Melaleuca quinquenervia","europe","Sweden","Unknown"
"5062","Melaleuca quinquenervia","europe","Turkey","Unknown"
"5063","Melaleuca quinquenervia","europe","USSR_Northern_Division","Unknown"
"5064","Melaleuca quinquenervia","europe","USSR_Baltic_Division","Unknown"
"5065","Melaleuca quinquenervia","europe","USSR_Central_Division","Unknown"
"5066","Melaleuca quinquenervia","europe","USSR_South_western","Unknown"
"5067","Melaleuca quinquenervia","europe","USSR_Krym","Unknown"
"5068","Melaleuca quinquenervia","europe","USSRSouth_eastern_Division","Unknown"
"5069","Melilotus","america","Continental US","Unknown"
"5070","Melilotus","america","Alaska","Unknown"
"5071","Melilotus","america","Canada","Unknown"
"5072","Melilotus","america","Caribbean Territories","Unknown"
"5073","Melilotus","america","Central Pacific Territories","Unknown"
"5074","Melilotus","america","Hawaii","Unknown"
"5075","Melilotus","america","Mexico","Unknown"
"5076","Melilotus","europe","Albania","Unknown"
"5077","Melilotus","europe","Austria","Unknown"
"5078","Melilotus","europe","Azores","Unknown"
"5079","Melilotus","europe","Belgium","Unknown"
"5080","Melilotus","europe","Islas_Baleares","Unknown"
"5081","Melilotus","europe","Britain","Unknown"
"5082","Melilotus","europe","Bulgaria","Unknown"
"5083","Melilotus","europe","Corse","Unknown"
"5084","Melilotus","europe","Kriti","Unknown"
"5085","Melilotus","europe","Czechoslovakia","Unknown"
"5086","Melilotus","europe","Denmark","Unknown"
"5087","Melilotus","europe","Faroer","Unknown"
"5088","Melilotus","europe","Finland","Unknown"
"5089","Melilotus","europe","France","Unknown"
"5090","Melilotus","europe","Germany","Unknown"
"5091","Melilotus","europe","Greece","Unknown"
"5092","Melilotus","europe","Ireland","Unknown"
"5093","Melilotus","europe","Switzerland","Unknown"
"5094","Melilotus","europe","Netherlands","Unknown"
"5095","Melilotus","europe","Spain","Unknown"
"5096","Melilotus","europe","Hungary","Unknown"
"5097","Melilotus","europe","Iceland","Unknown"
"5098","Melilotus","europe","Italy","Unknown"
"5099","Melilotus","europe","Jugoslavia","Unknown"
"5100","Melilotus","europe","Portugal","Unknown"
"5101","Melilotus","europe","Norway","Unknown"
"5102","Melilotus","europe","Poland","Unknown"
"5103","Melilotus","europe","Romania","Unknown"
"5104","Melilotus","europe","USSR","Unknown"
"5105","Melilotus","europe","Sardegna","Unknown"
"5106","Melilotus","europe","Svalbard","Unknown"
"5107","Melilotus","europe","Sicilia","Unknown"
"5108","Melilotus","europe","Sweden","Unknown"
"5109","Melilotus","europe","Turkey","Unknown"
"5110","Melilotus","europe","USSR_Northern_Division","Unknown"
"5111","Melilotus","europe","USSR_Baltic_Division","Unknown"
"5112","Melilotus","europe","USSR_Central_Division","Unknown"
"5113","Melilotus","europe","USSR_South_western","Unknown"
"5114","Melilotus","europe","USSR_Krym","Unknown"
"5115","Melilotus","europe","USSRSouth_eastern_Division","Unknown"
"5116","Melinis minutiflora","america","Continental US","Unknown"
"5117","Melinis minutiflora","america","Alaska","Unknown"
"5118","Melinis minutiflora","america","Canada","Unknown"
"5119","Melinis minutiflora","america","Caribbean Territories","Unknown"
"5120","Melinis minutiflora","america","Central Pacific Territories","Unknown"
"5121","Melinis minutiflora","america","Hawaii","Unknown"
"5122","Melinis minutiflora","america","Mexico","Unknown"
"5123","Melinis minutiflora","europe","Albania","Unknown"
"5124","Melinis minutiflora","europe","Austria","Unknown"
"5125","Melinis minutiflora","europe","Azores","Unknown"
"5126","Melinis minutiflora","europe","Belgium","Unknown"
"5127","Melinis minutiflora","europe","Islas_Baleares","Unknown"
"5128","Melinis minutiflora","europe","Britain","Unknown"
"5129","Melinis minutiflora","europe","Bulgaria","Unknown"
"5130","Melinis minutiflora","europe","Corse","Unknown"
"5131","Melinis minutiflora","europe","Kriti","Unknown"
"5132","Melinis minutiflora","europe","Czechoslovakia","Unknown"
"5133","Melinis minutiflora","europe","Denmark","Unknown"
"5134","Melinis minutiflora","europe","Faroer","Unknown"
"5135","Melinis minutiflora","europe","Finland","Unknown"
"5136","Melinis minutiflora","europe","France","Unknown"
"5137","Melinis minutiflora","europe","Germany","Unknown"
"5138","Melinis minutiflora","europe","Greece","Unknown"
"5139","Melinis minutiflora","europe","Ireland","Unknown"
"5140","Melinis minutiflora","europe","Switzerland","Unknown"
"5141","Melinis minutiflora","europe","Netherlands","Unknown"
"5142","Melinis minutiflora","europe","Spain","Unknown"
"5143","Melinis minutiflora","europe","Hungary","Unknown"
"5144","Melinis minutiflora","europe","Iceland","Unknown"
"5145","Melinis minutiflora","europe","Italy","Unknown"
"5146","Melinis minutiflora","europe","Jugoslavia","Unknown"
"5147","Melinis minutiflora","europe","Portugal","Unknown"
"5148","Melinis minutiflora","europe","Norway","Unknown"
"5149","Melinis minutiflora","europe","Poland","Unknown"
"5150","Melinis minutiflora","europe","Romania","Unknown"
"5151","Melinis minutiflora","europe","USSR","Unknown"
"5152","Melinis minutiflora","europe","Sardegna","Unknown"
"5153","Melinis minutiflora","europe","Svalbard","Unknown"
"5154","Melinis minutiflora","europe","Sicilia","Unknown"
"5155","Melinis minutiflora","europe","Sweden","Unknown"
"5156","Melinis minutiflora","europe","Turkey","Unknown"
"5157","Melinis minutiflora","europe","USSR_Northern_Division","Unknown"
"5158","Melinis minutiflora","europe","USSR_Baltic_Division","Unknown"
"5159","Melinis minutiflora","europe","USSR_Central_Division","Unknown"
"5160","Melinis minutiflora","europe","USSR_South_western","Unknown"
"5161","Melinis minutiflora","europe","USSR_Krym","Unknown"
"5162","Melinis minutiflora","europe","USSRSouth_eastern_Division","Unknown"
"5163","Metrosideros polymorpha","america","Continental US","Unknown"
"5164","Metrosideros polymorpha","america","Alaska","Unknown"
"5165","Metrosideros polymorpha","america","Canada","Unknown"
"5166","Metrosideros polymorpha","america","Caribbean Territories","Unknown"
"5167","Metrosideros polymorpha","america","Central Pacific Territories","Unknown"
"5168","Metrosideros polymorpha","america","Hawaii","Unknown"
"5169","Metrosideros polymorpha","america","Mexico","Unknown"
"5170","Metrosideros polymorpha","europe","Albania","Unknown"
